Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,24668179,,,,24668179,,23987937,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,62452,,,,62452,,109439,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,21,,,,21,,308,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,106366,,,,106366,,68358,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,174,Comoros,COM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1103,,,,1103,,475,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,140321,,,,140321,,48368,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,180,Dem. Rep. of the Congo,COD,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,33178,,,,33178,,21813,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,66174,,,,66174,,51717,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,52814,,,,52814,,34827,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,192,Cuba,CUB,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,153871,,,,153871,,89642,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,196,Cyprus,CYP,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,14785,,,,14785,,17800,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,92461,,,,92461,,257486,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,256357,,,,256357,,185898,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,5702,,,,5702,,8360,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,27128,,,,27128,,34183,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,94942,,,,94942,,75573,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,247294,,,,247294,,170714,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,226,Equatorial Guinea,GNQ,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,21420,,,,21420,,23443,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,231,Ethiopia,ETH,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,266202,,,,266202,,214613,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,233,Estonia,EST,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,396,,,,396,,300,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,43936,,,,43936,,32516,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,246,Finland,FIN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,514,,,,514,,471,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,251,France,FRA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,733927,,,,733927,,1311369,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,395313,,,,395313,,435002,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,258,French Polynesia,PYF,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,269,,,,269,,625,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,262,Djibouti,DJI,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,61539,,,,61539,,43797,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,266,Gabon,GAB,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,68797,,,,68797,,37264,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,268,Georgia,GEO,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,193929,,,,193929,,135967,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,72841,,,,72841,,644288,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,310019,,,,310019,,298250,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,288,Ghana,GHA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,154708,,,,154708,,89751,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,56,,,,56,,2194,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,54576,,,,54576,,39677,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,316,Guam,GUM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,679,,,,679,,5573,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,320,Guatemala,GTM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,819299,,,,819299,,444466,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,328,Guyana,GUY,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,20017,,,,20017,,14234,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,332,Haiti,HTI,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,168848,,,,168848,,95382,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,340,Honduras,HND,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,146563,,,,146563,,115724,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,175440,,,,175440,,126363,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,3398,,,,3398,,31379,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1308,,,,1308,,12391,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,360,Indonesia,IDN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,15404,,,,15404,,16716,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,364,Iran,IRN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,248294,,,,248294,,192600,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,368,Iraq,IRQ,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,153050,,,,153050,,151811,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,372,Ireland,IRL,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,28438,,,,28438,,37050,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,376,Israel,ISR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,31428,,,,31428,,27878,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,173935,,,,173935,,343764,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,6071,,,,6071,,15227,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,384,Côte d'Ivoire,CIV,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,260176,,,,260176,,128960,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,388,Jamaica,JAM,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,34852,,,,34852,,27107,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,17207,,,,17207,,180504,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,3072470,,,,3072470,,7846299,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,400,Jordan,JOR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,186797,,,,186797,,146280,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,404,Kenya,KEN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,595181,,,,595181,,369356,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,233495,,,,233495,,996404,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,91219,,,,91219,,116583,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,414,Kuwait,KWT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,5,,,,5,,338,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,414,Kuwait,KWT,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,255671,,,,255671,,188388,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,418,Lao People's Dem. Rep.,LAO,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,16,,,,16,,701,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,422,Lebanon,LBN,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,1,,,,1,,2,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,440,Lithuania,LTU,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,278,,,,278,,1231,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,446,"China, Macao SAR",MAC,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,3,,,,3,,37,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,450,Madagascar,MDG,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,484761,,,,484761,,268341,,,0
H4,2016,2016,2016,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,526446,,,,526446,,389270,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,2335391,,,,2335391,,3757961,,,0
H4,2016,2016,2016,4,0,2,Export,360,Indonesia,IDN,462,Maldives,MDV,,,,,,,,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",8,Weight in kilograms,18557,,,,18557,,24790,,,0
